Folder	ConsManifesto2017	ConsManifesto2017_Rel_Freq	GreenManifesto2017	GreenManifesto2017_Rel_Freq	LabourManifesto2017	LabourManifesto2017_Rel_Freq	LibdemManifesto2017	LibdemManifesto2017_Rel_Freq	PlaidCymruManifesto2017	PlaidCymruManifesto2017_Rel_Freq	SNPManifesto2017	SNPManifesto2017_Rel_Freq	UKIPManifesto2017	UKIPManifesto2017_Rel_Freq	TOTAL	TOTAL_Rel_Freq	RANGE	Log_Likelihood	Dispersion_DP	Dispersion_DPnorm	
**42;3458;toolong	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
**42;3739;toolong	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
**42;4340;toolong	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
**42;612;toolong	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
**42;914;toolong	0	0.00	1 	0.03	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	7.49	0.98	1.00	
-1.52	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
-Levy	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
-and	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
-capital	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	2	0.00	1	7.24	0.84	0.86	
-complete	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
-creating	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
-deliver	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
-derived	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
-develop	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
-encourage	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
-end	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
-enforce	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
-enforcing	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
-ensure	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
-establishing	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
-implementing	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
-introducing	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
-penalise	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
-reforming	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
-reviewing	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
-shift	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
-some	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
-support	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
-supporting	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
-the	0	0.00	0	0.00	0	0.00	3 	0.01	0	0.00	0	0.00	0	0.00	3	0.00	1	10.86	0.84	0.86	
/	0	0.00	19 	0.64	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	19	0.02	1	142.40	0.98	1.00	
0.14_5.36_3.33_1.71	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
0.2%	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
0.2_per_cent	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	6.63	0.81	0.83	
0.50_0.60_0.70_0.80	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
0.52_1.06_1.08_1.08	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
0.5_per_cent	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
0.7%	0	0.00	1 	0.03	0	0.00	2 	0.01	1 	0.02	0	0.00	0	0.00	4	0.00	3	12.43	0.76	0.78	
0.7_per_cent	3 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	2 	0.01	7	0.01	4	4.63	0.29	0.30	
01	0	0.00	0	0.00	8 	0.03	0	0.00	0	0.00	0	0.00	0	0.00	8	0.01	1	26.93	0.81	0.83	
02	0	0.00	0	0.00	5 	0.02	0	0.00	0	0.00	0	0.00	0	0.00	5	0.00	1	16.83	0.81	0.83	
03	0	0.00	0	0.00	5 	0.02	0	0.00	0	0.00	0	0.00	0	0.00	5	0.00	1	16.83	0.81	0.83	
04	0	0.00	0	0.00	3 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	1	10.10	0.81	0.83	
05	0	0.00	0	0.00	3 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	1	10.10	0.81	0.83	
06	0	0.00	0	0.00	3 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	1	10.10	0.81	0.83	
07	0	0.00	0	0.00	5 	0.02	0	0.00	0	0.00	0	0.00	0	0.00	5	0.00	1	16.83	0.81	0.83	
08	0	0.00	0	0.00	5 	0.02	0	0.00	0	0.00	0	0.00	0	0.00	5	0.00	1	16.83	0.81	0.83	
09	0	0.00	0	0.00	8 	0.03	0	0.00	0	0.00	0	0.00	0	0.00	8	0.01	1	26.93	0.81	0.83	
1	10 	0.03	0	0.00	7 	0.03	2 	0.01	0	0.00	0	0.00	3 	0.01	22	0.02	4	16.75	0.36	0.36	
1%	0	0.00	1 	0.03	0	0.00	4 	0.02	0	0.00	0	0.00	0	0.00	5	0.00	2	16.98	0.81	0.83	
1,000	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	3.91	0.62	0.64	
1,200	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
1,500	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
1,500_a_year	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
1.0%	0	0.00	1 	0.03	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	7.49	0.98	1.00	
1.2	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
1.2_million	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	1 	0.00	3	0.00	2	6.23	0.62	0.64	
1.38_3.86_4.76_5.45	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
1.50_3.00_4.50_5.50	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
1.5_degrees	0	0.00	1 	0.03	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	7.49	0.98	1.00	
1.5_million	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
1.7_million	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
1.8_million	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
10	0	0.00	0	0.00	5 	0.02	4 	0.02	0	0.00	1 	0.01	2 	0.01	12	0.01	4	11.98	0.40	0.41	
10,000	1 	0.00	0	0.00	1 	0.00	0	0.00	2 	0.03	0	0.00	4 	0.02	8	0.01	4	12.17	0.51	0.52	
10-year	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
100	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	3 	0.01	5	0.00	3	7.09	0.45	0.46	
100%	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.02	0	0.00	0	0.00	1	0.00	1	6.01	0.95	0.97	
100,000	1 	0.00	1 	0.03	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	3	7.20	0.56	0.57	
1000	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.02	0	0.00	0	0.00	1	0.00	1	6.01	0.95	0.97	
100_million	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
100_per_cent	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	3	0.00	2	6.97	0.66	0.67	
101	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
106	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
107	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
108,000	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
109	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
10_per_cent	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	1 	0.00	3	0.00	2	6.92	0.65	0.67	
10_times	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
10mbps	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
10per	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
11	0	0.00	0	0.00	7 	0.03	1 	0.00	0	0.00	0	0.00	0	0.00	8	0.01	2	21.15	0.69	0.71	
11+	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
11,000	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
11,500	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
11-yearold	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
11.4_per_cent	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
111	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.53	0.58	0.60	
112	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
113_12	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
115	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	3.91	0.62	0.64	
117	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
11_2	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
11_million	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
11_per_cent	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
12	0	0.00	1 	0.03	8 	0.03	1 	0.00	0	0.00	0	0.00	1 	0.00	11	0.01	4	21.88	0.61	0.62	
12,200	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
12,300	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
12.5	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	2	0.00	1	7.42	0.84	0.86	
12.6_per_cent	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
120	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
120,000	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
122	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
125	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
12_per_cent	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
13	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	1 	0.00	3	0.00	2	6.23	0.62	0.64	
13,000	1 	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	3	0.00	3	3.28	0.42	0.43	
1325	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
14	0	0.00	1 	0.03	2 	0.01	0	0.00	0	0.00	0	0.00	2 	0.01	5	0.00	3	10.31	0.60	0.61	
14+	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.02	0	0.00	0	0.00	1	0.00	1	6.01	0.95	0.97	
14.4_per_cent	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
140,000	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	2 	0.01	4	0.00	3	4.96	0.42	0.43	
1475_to_700	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
15	0	0.00	0	0.00	1 	0.00	2 	0.01	0	0.00	0	0.00	2 	0.01	5	0.00	3	6.69	0.46	0.47	
15%	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.03	0	0.00	0	0.00	2	0.00	1	12.01	0.95	0.97	
15-minute	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
150	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	2	0.00	1	7.42	0.84	0.86	
150_million	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
15_hours_a_week	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
16	0	0.00	2 	0.07	6 	0.03	2 	0.01	1 	0.02	5 	0.03	1 	0.00	17	0.01	6	17.12	0.41	0.42	
16-21	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	2	0.00	1	7.24	0.84	0.86	
16-24	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
16-25.	0	0.00	1 	0.03	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	7.49	0.98	1.00	
16.	0	0.00	1 	0.03	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	7.49	0.98	1.00	
160	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
160,000	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
164	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
167,000	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
16_hours_a_week	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	2	0.00	1	7.42	0.84	0.86	
16_per_cent	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
16_to_18_year_olds	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
17	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.73	0.81	0.83	
17%.	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
171,000	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.02	0	0.00	0	0.00	1	0.00	1	6.01	0.95	0.97	
175,000	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
17_million	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	3.48	0.58	0.59	
17_year_olds	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.02	4 	0.02	0	0.00	5	0.00	2	15.85	0.79	0.81	
18	2 	0.01	1 	0.03	5 	0.02	3 	0.01	0	0.00	1 	0.01	2 	0.01	14	0.01	6	5.74	0.27	0.28	
18,510	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
18-21	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
18-21-year-olds	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
18-24	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
18-week	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
18-year-olds	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
18.	0	0.00	1 	0.03	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	7.49	0.98	1.00	
18_to_21_year_olds	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
19	0	0.00	0	0.00	2 	0.01	1 	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	6.53	0.65	0.67	
1945	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
1950s	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	2	0.00	2	4.30	0.66	0.67	
1950ssnp	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
1951	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
1964	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	4 	0.02	4	0.00	1	13.26	0.81	0.83	
1970	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	6.63	0.81	0.83	
1970s	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1 	0.00	2	0.00	2	4.25	0.65	0.67	
1972	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3 	0.01	3	0.00	1	9.95	0.81	0.83	
1973	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
1980s	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
1982	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
1983	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
1984	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
1985	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
1988	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
1990	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
1990s	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
1993	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
1994	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.02	0	0.00	1 	0.00	2	0.00	2	6.55	0.76	0.78	
1995	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
1997	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
1998	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1 	0.00	3	0.00	3	3.37	0.42	0.43	
1998_to_128:1	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
1999	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
19_out_of_20	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
1_million	3 	0.01	1 	0.03	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	5	0.00	3	10.11	0.56	0.57	
1_to_3	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
1p	0	0.00	0	0.00	0	0.00	5 	0.02	0	0.00	0	0.00	0	0.00	5	0.00	1	18.11	0.84	0.86	
1per	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
1st_March	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
2	11 	0.04	0	0.00	6 	0.03	5 	0.02	0	0.00	1 	0.01	2 	0.01	25	0.02	5	13.11	0.30	0.31	
2%	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
2.00_1.20_0.50_0.93	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
2.1	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
2.2	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
2.3	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
2.3_million	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
2.3_per_cent	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
2.4	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
2.4_per_cent	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
2.5	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
2.5%	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
2.5_million	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
2.5_per_cent	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	1 	0.00	3	0.00	3	3.80	0.47	0.48	
2.6	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
20	0	0.00	1 	0.03	1 	0.00	2 	0.01	0	0.00	1 	0.01	1 	0.00	6	0.00	5	6.40	0.32	0.33	
20%	0	0.00	1 	0.03	0	0.00	2 	0.01	0	0.00	0	0.00	1 	0.00	4	0.00	3	9.74	0.62	0.64	
20,000	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	5 	0.02	6	0.00	2	14.54	0.64	0.66	
20-point	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
20/21	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
200	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	6.63	0.81	0.83	
