Folder	ConsManifesto2015	ConsManifesto2015_Rel_Freq	GreenManifesto2015	GreenManifesto2015_Rel_Freq	LabourManifesto2015	LabourManifesto2015_Rel_Freq	LibdemManifesto2015	LibdemManifesto2015_Rel_Freq	PlaidCymruManifesto2015	PlaidCymruManifesto2015_Rel_Freq	SNPManifesto2015	SNPManifesto2015_Rel_Freq	UKIPManifesto2015	UKIPManifesto2015_Rel_Freq	TOTAL	TOTAL_Rel_Freq	RANGE	Log_Likelihood	Dispersion_DP	Dispersion_DPnorm	
nationals	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	7 	0.03	9	0.00	2	24.74	0.69	0.77	
nationhood	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
nations	4 	0.01	3 	0.01	7 	0.04	6 	0.02	7 	0.04	2 	0.01	13 	0.05	42	0.02	7	17.99	0.30	0.33	
nationwide	1 	0.00	7 	0.02	0	0.00	1 	0.00	0	0.00	1 	0.01	2 	0.01	12	0.01	5	11.08	0.39	0.43	
nato-led	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
natural	9 	0.03	8 	0.02	1 	0.01	20 	0.06	3 	0.02	5 	0.03	0	0.00	46	0.03	6	30.67	0.30	0.33	
natural_resource	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.63	0.90	1.00	
natural_resources	0	0.00	3 	0.01	0	0.00	3 	0.01	15 	0.09	0	0.00	0	0.00	21	0.01	3	55.79	0.62	0.68	
naturally	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
nature	3 	0.01	7 	0.02	2 	0.01	16 	0.05	1 	0.01	0	0.00	3 	0.01	32	0.02	6	22.88	0.32	0.36	
navigators	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
navy	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	3	0.00	2	7.53	0.69	0.77	
near	1 	0.00	3 	0.01	0	0.00	0	0.00	0	0.00	1 	0.01	1 	0.00	6	0.00	4	6.33	0.37	0.42	
near_to	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
nearby	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
nearest	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	2	0.00	2	4.92	0.68	0.76	
nearly	4 	0.01	7 	0.02	0	0.00	3 	0.01	1 	0.01	1 	0.01	4 	0.02	20	0.01	6	7.04	0.22	0.25	
necessarily	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	4.13	0.64	0.71	
necessary	8 	0.03	6 	0.02	3 	0.02	11 	0.03	2 	0.01	3 	0.02	6 	0.02	39	0.02	7	4.66	0.15	0.17	
necessity	0	0.00	2 	0.01	1 	0.01	0	0.00	0	0.00	1 	0.01	3 	0.01	7	0.00	4	9.06	0.44	0.49	
need	35 	0.12	74 	0.19	55 	0.31	69 	0.21	24 	0.14	21 	0.12	26 	0.10	304	0.17	7	39.20	0.16	0.17	
needed	2 	0.01	7 	0.02	4 	0.02	10 	0.03	4 	0.02	1 	0.01	4 	0.02	32	0.02	7	7.76	0.19	0.21	
needing	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	2	0.00	2	4.92	0.68	0.76	
needless	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	2	0.00	1	9.26	0.90	1.00	
needs	6 	0.02	33 	0.08	18 	0.10	27 	0.08	21 	0.12	15 	0.08	19 	0.07	139	0.08	7	22.67	0.13	0.14	
needs-based	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
needy	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
negative	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1 	0.00	3	0.00	3	4.94	0.54	0.60	
neglect	0	0.00	1 	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.92	0.68	0.76	
neglected	3 	0.01	2 	0.01	1 	0.01	1 	0.00	0	0.00	0	0.00	1 	0.00	8	0.00	5	5.01	0.27	0.30	
negligent	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
negligible	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	4	0.00	2	8.26	0.64	0.71	
negotiate	4 	0.01	1 	0.00	1 	0.01	1 	0.00	0	0.00	0	0.00	8 	0.03	15	0.01	5	19.65	0.49	0.55	
negotiated	0	0.00	2 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	2 	0.01	5	0.00	3	6.69	0.46	0.51	
negotiating	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	4 	0.02	6	0.00	3	11.51	0.52	0.58	
negotiations	1 	0.00	2 	0.01	3 	0.02	5 	0.02	2 	0.01	1 	0.01	3 	0.01	17	0.01	7	4.87	0.25	0.27	
neighbour	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.08	0.78	0.87	
neighbourhood	17 	0.06	1 	0.00	6 	0.03	2 	0.01	1 	0.01	1 	0.01	0	0.00	28	0.02	6	42.79	0.56	0.62	
neighbourhoods	2 	0.01	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	8.09	0.74	0.82	
neighbouring	1 	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	3	0.00	2	6.69	0.66	0.73	
neighbours	1 	0.00	0	0.00	1 	0.01	2 	0.01	1 	0.01	0	0.00	3 	0.01	8	0.00	5	7.49	0.36	0.39	
neither	1 	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	3 	0.01	6	0.00	3	9.15	0.47	0.52	
neo-liberal	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
neoliberal	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
neonicotinoids	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
nests	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
net	2 	0.01	8 	0.02	4 	0.02	6 	0.02	0	0.00	4 	0.02	7 	0.03	31	0.02	6	10.42	0.20	0.22	
network	10 	0.03	13 	0.03	5 	0.03	11 	0.03	3 	0.02	3 	0.02	3 	0.01	48	0.03	7	6.07	0.15	0.17	
network-wide	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
networks	1 	0.00	5 	0.01	0	0.00	2 	0.01	1 	0.01	1 	0.01	0	0.00	10	0.01	5	7.81	0.31	0.34	
neurone_disease	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	2	0.00	1	9.26	0.90	1.00	
neutral	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	4.13	0.64	0.71	
neutrality	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
never	3 	0.01	3 	0.01	4 	0.02	0	0.00	2 	0.01	2 	0.01	13 	0.05	27	0.01	6	25.87	0.39	0.43	
never-ending	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
nevertheless	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	2 	0.01	4	0.00	3	5.88	0.46	0.51	
new	173 	0.59	71 	0.18	55 	0.31	118 	0.37	38 	0.22	72 	0.40	44 	0.17	571	0.32	7	117.05	0.20	0.22	
new-born	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
newer	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.71	0.60	0.67	
newly	0	0.00	1 	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	3	0.00	2	6.10	0.60	0.67	
news	0	0.00	0	0.00	0	0.00	1 	0.00	1 	0.01	0	0.00	2 	0.01	4	0.00	3	7.50	0.58	0.64	
news_of_the_world	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
newsagents	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
newspaper	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
newspaper_industry	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
newspapers	2 	0.01	1 	0.00	1 	0.01	0	0.00	1 	0.01	0	0.00	0	0.00	5	0.00	4	6.28	0.44	0.49	
next	54 	0.18	13 	0.03	14 	0.08	15 	0.05	3 	0.02	23 	0.13	12 	0.05	134	0.07	7	69.43	0.32	0.35	
next-larger	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
next_decade	1 	0.00	0	0.00	1 	0.01	2 	0.01	0	0.00	0	0.00	0	0.00	4	0.00	3	6.84	0.56	0.62	
next_generation	4 	0.01	0	0.00	4 	0.02	2 	0.01	0	0.00	2 	0.01	1 	0.00	13	0.01	5	14.15	0.41	0.45	
next_month	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
next_of_kin	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.63	0.90	1.00	
next_week	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
next_year	3 	0.01	0	0.00	1 	0.01	0	0.00	0	0.00	3 	0.02	0	0.00	7	0.00	3	15.36	0.64	0.71	
nicotine	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
night	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
nightmare	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
nine	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	2	0.00	1	6.88	0.82	0.91	
nip	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
nitrogen	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.71	0.60	0.67	
nitrous	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
no	29 	0.10	46 	0.12	10 	0.06	14 	0.04	14 	0.08	10 	0.06	29 	0.11	152	0.08	7	18.62	0.16	0.17	
no-one	1 	0.00	0	0.00	1 	0.01	1 	0.00	0	0.00	0	0.00	1 	0.00	4	0.00	4	4.49	0.42	0.46	
no-take	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
no_doubt	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.01	0	0.00	2	0.00	2	5.30	0.72	0.80	
no_fixed_abode	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
no_longer	4 	0.01	3 	0.01	1 	0.01	3 	0.01	0	0.00	0	0.00	4 	0.02	15	0.01	5	8.18	0.25	0.27	
no_matter_what	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
no_one	3 	0.01	3 	0.01	1 	0.01	4 	0.01	0	0.00	0	0.00	1 	0.00	12	0.01	5	6.92	0.27	0.30	
no_thanks	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
nobody	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
noise	1 	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.30	0.66	0.73	
noisy	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
nomadic	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
nominate	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
nominated	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	2	0.00	1	9.30	0.90	1.00	
non	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	2 	0.01	3	0.00	2	8.55	0.76	0.84	
non-EU	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	7.72	0.85	0.95	
non-EU_Switzerland	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
non-EU_Turkey	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
non-UK	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
non-academic	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
non-animal	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
non-belief	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.08	0.78	0.87	
non-british	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	7.72	0.85	0.95	
non-business	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
non-car	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
non-chemical	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
non-combatant	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
non-combatants	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
non-compliant	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
non-cooperation	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
non-core	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	7.72	0.85	0.95	
non-criminal	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
non-curricular	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
non-custodial	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
non-discrimination	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
non-dom	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
non-domestic	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
non-domiciled	1 	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	3	0.00	3	3.52	0.44	0.49	
non-essential	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	7.72	0.85	0.95	
non-eu/eea	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
non-euro	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
non-eurozone	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
non-freight	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
non-intentional	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
non-mainstream	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
non-means-tested	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
non-medical	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
non-muslims	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
non-news	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
non-partisan	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
non-party	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	2	0.00	2	5.49	0.74	0.82	
non-payment	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	3	0.00	3	3.94	0.47	0.52	
non-productive	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
non-profit	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	2	0.00	1	6.88	0.82	0.91	
non-profits	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
non-proliferation	0	0.00	2 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	5.70	0.60	0.67	
non-recyclable	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
non-related	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
non-religious	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
non-renewable	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
non-renewables	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
non-sectarian	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
non-striking	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
non-stun	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
non-traditional	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
non-urgent	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3 	0.01	3	0.00	1	11.58	0.85	0.95	
non-vertical	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
non-violent	3 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	1	10.89	0.84	0.93	
non-visa	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
nonbiodegradable	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
none	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	2 	0.01	2 	0.01	6	0.00	3	9.87	0.54	0.60	
nonetheless	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.71	0.60	0.67	
nonreligious	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
nonsensical	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
nonsmoking	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
nor	1 	0.00	2 	0.01	2 	0.01	0	0.00	1 	0.01	0	0.00	0	0.00	6	0.00	4	7.70	0.42	0.47	
nordic	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
norm	0	0.00	1 	0.00	1 	0.01	2 	0.01	0	0.00	0	0.00	0	0.00	4	0.00	3	6.25	0.50	0.56	
normal	2 	0.01	3 	0.01	1 	0.01	2 	0.01	0	0.00	1 	0.01	0	0.00	9	0.00	5	5.13	0.24	0.27	
normalisation	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
normally	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	2	0.00	2	5.51	0.74	0.82	
norman	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
north	10 	0.03	0	0.00	1 	0.01	3 	0.01	3 	0.02	5 	0.03	1 	0.00	23	0.01	6	23.33	0.42	0.47	
north-south	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	4.72	0.69	0.77	
north-west_Wales	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
north_Africa	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
north_America	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
north_Carmarthenshire	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
north_Korea	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
north_Wales	0	0.00	0	0.00	0	0.00	0	0.00	4 	0.02	0	0.00	0	0.00	4	0.00	1	18.61	0.90	1.00	
north_east	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
north_of_England	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	8 	0.04	0	0.00	9	0.00	2	34.38	0.79	0.88	
north_of_Newcastle	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
north_west	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
northern	4 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	3 	0.02	1 	0.00	8	0.00	3	16.68	0.61	0.68	
northern_England	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
northern_european	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.63	0.90	1.00	
nostalgia	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
not	71 	0.24	148 	0.38	74 	0.42	94 	0.29	50 	0.28	30 	0.17	160 	0.61	627	0.35	7	82.19	0.15	0.16	
not-for-dividend	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
not-for-profit	0	0.00	4 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	4	0.00	1	12.16	0.78	0.87	
not-fordividend	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
not_a_single	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	9.29	0.90	1.00	
not_only	3 	0.01	2 	0.01	1 	0.01	3 	0.01	2 	0.01	2 	0.01	1 	0.00	14	0.01	7	1.97	0.18	0.20	
notably	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	4.13	0.64	0.71	
note	0	0.00	3 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	5	0.00	3	6.92	0.46	0.51	
noted	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
nothing	2 	0.01	4 	0.01	1 	0.01	0	0.00	1 	0.01	0	0.00	5 	0.02	13	0.01	5	11.29	0.33	0.36	
notice	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
noticed	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
notices	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	2	0.00	2	5.51	0.74	0.82	
notified	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
notify	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	7.72	0.85	0.95	
notions	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
