Folder	ConsManifesto2024	ConsManifesto2024_Rel_Freq	GreenManifesto2024	GreenManifesto2024_Rel_Freq	LabourManifesto2024	LabourManifesto2024_Rel_Freq	LibdemManifesto2024	LibdemManifesto2024_Rel_Freq	PlaidCymruManifesto2024	PlaidCymruManifesto2024_Rel_Freq	ReformUKmanifesto2024	ReformUKmanifesto2024_Rel_Freq	SNPManifesto2024	SNPManifesto2024_Rel_Freq	TOTAL	TOTAL_Rel_Freq	RANGE	Log_Likelihood	Dispersion_DP	Dispersion_DPnorm	
Barcelona	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Barclays	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
Barnett	1 	0.00	0	0.00	4 	0.02	2 	0.01	3 	0.02	0	0.00	0	0.00	10	0.01	4	9.31	0.39	0.41	
Baroness	1 	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.81	0.61	0.65	
Barrett	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
Basel_iii	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Basildon	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
Beeching	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	2	0.00	2	4.31	0.65	0.69	
Belarus	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Belfast	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Bertin	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Bill	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2 	0.03	0	0.00	4	0.00	2	13.94	0.81	0.85	
Birmingham_NHS	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
Borders	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1 	0.01	2	0.00	2	6.67	0.80	0.84	
Boris_Johnson	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
Bradford	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Brazil	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
Brexit	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	20 	0.26	21	0.02	2	105.31	0.89	0.94	
Bridgend	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
Bridget	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
Bridget_Phillipson	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
Britain	4 	0.02	2 	0.01	82 	0.34	15 	0.07	0	0.00	47 	0.70	0	0.00	150	0.12	5	286.10	0.61	0.64	
Brook_Street	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1	0.00	1	5.48	0.94	0.99	
Buscard'	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
CBDC	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	5.78	0.94	1.00	
CC	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	2	0.00	1	6.92	0.82	0.87	
CCC	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	7.39	0.84	0.89	
CGT	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
CPS	0	0.00	0	0.00	0	0.00	2 	0.01	1 	0.01	1 	0.01	0	0.00	4	0.00	3	8.35	0.63	0.67	
CPTPP	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.25	0.79	0.84	
Caernarfon	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
Cairnryan	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Callan	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Cambridge	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Cambridge_2050	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Capability	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1 	0.01	0	0.00	2	0.00	2	6.97	0.81	0.85	
Cardiff	0	0.00	0	0.00	0	0.00	0	0.00	5 	0.03	0	0.00	0	0.00	5	0.00	1	19.81	0.86	0.91	
Cardiff_airport	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
Cardiff_bay	1 	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	5.79	0.59	0.63	
Care'_white	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Carla_Denyer	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
Carlisle	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Carmarthenshire	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
Carney	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Casey	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
Celtic_Sea	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Ceredigion	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
Chapman_way	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
Charlie	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
Chepstow_bypass	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Cheyne_way	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
China	4 	0.02	0	0.00	2 	0.01	3 	0.01	0	0.00	0	0.00	0	0.00	9	0.01	3	10.27	0.42	0.44	
Chris_Williams	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
Clare	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
Coleg_Cymraeg_Cenedlaethol	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	2	0.00	1	7.92	0.86	0.91	
Colitis	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
Comand	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
Connection'	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Constabulary	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
Coopers_in_Oxfordshire	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Copenhagen	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
Cornwall	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Covid	9 	0.04	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	9	0.01	1	28.11	0.79	0.84	
Crohn	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
Cromarty	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Cumbria	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Cymraeg	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
Cyprus	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
DEFRA	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
DWP	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	2	0.00	2	5.83	0.73	0.77	
Darlington	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Dartmoor	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
David_Cameron	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
David_Evans	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
Davies	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
Dawlish	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Deliveroo	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
Denmark	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1	0.00	1	5.48	0.94	0.99	
Derby	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Donald_trump	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
Down_'s_syndrome	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Downing_Street	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
Dr_Samantha	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Dyfed-Powys_police	0	0.00	0	0.00	0	0.00	0	0.00	3 	0.02	0	0.00	0	0.00	3	0.00	1	11.88	0.86	0.91	
ECHR	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	7.39	0.84	0.89	
EEZ	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3 	0.04	0	0.00	3	0.00	1	17.34	0.94	1.00	
EPC	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	7.39	0.84	0.89	
EPC_C	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
EPC_C.	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
ETS	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
EU	17 	0.07	9 	0.05	4 	0.02	15 	0.07	0	0.00	10 	0.15	14 	0.18	69	0.06	6	49.67	0.30	0.32	
EU-UK	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
EU_horizon	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	5.78	0.94	1.00	
East_Anglia	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Ed_Davey	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
Edinburgh	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.25	0.79	0.84	
Edinburgh_festival	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Ellingham	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Ely_junction	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Enforcment	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
England	26 	0.10	11 	0.06	30 	0.13	14 	0.07	3 	0.02	1 	0.01	1 	0.01	86	0.07	7	31.39	0.24	0.26	
England_coast	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Erasmus	0	0.00	1 	0.01	0	0.00	3 	0.01	0	0.00	0	0.00	0	0.00	4	0.00	2	9.58	0.67	0.70	
Europe	7 	0.03	5 	0.03	4 	0.02	19 	0.09	4 	0.02	0	0.00	2 	0.03	41	0.03	6	21.56	0.29	0.30	
Europol	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	2	0.00	1	6.92	0.82	0.87	
Eurovision	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	2	0.00	1	7.92	0.86	0.91	
Euston	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.25	0.79	0.84	
FCA	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
FGM	1 	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.05	0.63	0.67	
FOX	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
Falklands	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.60	0.59	0.63	
Farnborough	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
Finsbury	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.25	0.79	0.84	
Fishguard	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
Florida	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
France	4 	0.02	0	0.00	2 	0.01	0	0.00	1 	0.01	2 	0.03	1 	0.01	10	0.01	5	10.57	0.37	0.39	
Freeports	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
GAVIN_THOMAS	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
GBR	3 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	1	9.37	0.79	0.84	
GMC	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
GNI	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	7.39	0.84	0.89	
GW	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	7.39	0.84	0.89	
Gary	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
Gatwick	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
Gaza	0	0.00	2 	0.01	1 	0.00	2 	0.01	5 	0.03	0	0.00	2 	0.03	12	0.01	5	13.11	0.39	0.41	
Germany	3 	0.01	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	5	0.00	2	9.13	0.59	0.63	
Gibraltar	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.60	0.59	0.63	
Glasgow_accord	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
Grangemouth	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.03	2	0.00	1	10.97	0.94	0.99	
Grant	0	0.00	0	0.00	0	0.00	3 	0.01	0	0.00	2 	0.03	0	0.00	5	0.00	2	15.22	0.77	0.81	
Great_Britain	2 	0.01	1 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	4	0.00	3	5.08	0.46	0.48	
Greater_Manchester	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
Grenfell	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.49	0.80	0.85	
Grenfell_tower	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.25	0.79	0.84	
Gretna	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Gulf	2 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	5.67	0.59	0.63	
Gwynedd	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
HIV	3 	0.01	5 	0.03	3 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	11	0.01	3	14.10	0.44	0.46	
HM	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	3	0.00	3	5.56	0.54	0.57	
HMP_Berwyn	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
HMP_Parc	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	2	0.00	1	7.92	0.86	0.91	
HMRC	1 	0.00	1 	0.01	4 	0.02	1 	0.00	0	0.00	2 	0.03	0	0.00	9	0.01	5	9.13	0.41	0.44	
HSBC	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
Hadrian	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Hamas	0	0.00	2 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	7.03	0.67	0.70	
Hamas_on_October	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
Hampshire	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
Haruna	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
Hawick	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Hay_festival	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Heathrow	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
Highland	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1	0.00	1	5.48	0.94	0.99	
Hillsborough	1 	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	3	0.00	2	6.23	0.61	0.65	
Hinkley_point	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.60	0.59	0.63	
Hiroshima_accord	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Holyhead	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
Holyrood	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2 	0.03	4	0.00	3	9.02	0.53	0.56	
Hong_Kong	2 	0.01	0	0.00	2 	0.01	1 	0.00	0	0.00	1 	0.01	0	0.00	6	0.00	4	6.02	0.37	0.39	
Hong_Kongers	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	2	0.00	1	6.92	0.82	0.87	
Honywood	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
Honywood_Road	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
Huawei	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Hughes_report	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
Hull	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Humber	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.25	0.79	0.84	
ICC	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
IHT	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	5.78	0.94	1.00	
IMELDA_STAUNTON	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
IOPC	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	5.78	0.94	1.00	
ISA	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1	0.00	1	5.48	0.94	0.99	
ISBN	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
Iceland	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
Inclusion'	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
India	4 	0.02	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	5	0.00	2	10.73	0.59	0.63	
Indo-Pacific	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.25	0.79	0.84	
Indonesia	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Intersex	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	7.39	0.84	0.89	
Intertrade_UK	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.25	0.79	0.84	
Intra-UK	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
Inverness	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.03	2	0.00	1	10.97	0.94	0.99	
Iran	3 	0.01	0	0.00	0	0.00	3 	0.01	0	0.00	0	0.00	0	0.00	6	0.00	2	11.44	0.61	0.65	
Iraq	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
Ireland	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2 	0.03	4	0.00	3	9.02	0.53	0.56	
Islamophobia	0	0.00	1 	0.01	0	0.00	1 	0.00	1 	0.01	0	0.00	0	0.00	3	0.00	3	4.53	0.53	0.56	
Israel	2 	0.01	5 	0.03	2 	0.01	1 	0.00	2 	0.01	0	0.00	2 	0.03	14	0.01	6	6.85	0.28	0.30	
Israel-Gaza	0	0.00	0	0.00	0	0.00	3 	0.01	0	0.00	0	0.00	0	0.00	3	0.00	1	10.38	0.82	0.87	
Istanbul	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
Italy	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.25	0.79	0.84	
JULIE_MOORE	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
Jacksons	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1	0.00	1	5.48	0.94	0.99	
Japan	3 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	1	9.37	0.79	0.84	
John	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
John_Swinney_MSP	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1	0.00	1	5.48	0.94	0.99	
John_Ystumllyn	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
