Folder	BrexitPartyManifesto2019	BrexitPartyManifesto2019_Rel_Freq	ConsManifesto2019	ConsManifesto2019_Rel_Freq	GreenManifesto2019	GreenManifesto2019_Rel_Freq	LabourManifesto2019	LabourManifesto2019_Rel_Freq	LibdemManifesto2019	LibdemManifesto2019_Rel_Freq	PlaidCymruManifesto2019	PlaidCymruManifesto2019_Rel_Freq	SNPManifesto2019	SNPManifesto2019_Rel_Freq	TOTAL	TOTAL_Rel_Freq	RANGE	Log_Likelihood	Dispersion_DP	Dispersion_DPnorm	
convincing	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	2	0.00	2	4.27	0.65	0.66	
cookers.	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
cooperate	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
cooperating	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
cooperation	0	0.00	1 	0.00	1 	0.00	0	0.00	5 	0.02	0	0.00	1 	0.00	8	0.01	4	10.14	0.43	0.44	
cooperative	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	2	0.00	2	4.92	0.70	0.71	
cooperatives	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
cooperatives.	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
coordinate	0	0.00	0	0.00	0	0.00	2 	0.01	2 	0.01	1 	0.01	0	0.00	5	0.00	3	6.85	0.49	0.50	
coordinatednational	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
coordinating	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
coordination	0	0.00	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	2	0.00	2	3.85	0.62	0.63	
cop	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
cope	0	0.00	1 	0.00	0	0.00	1 	0.00	1 	0.00	1 	0.01	0	0.00	4	0.00	4	3.47	0.34	0.35	
copies	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	2	0.00	1	6.52	0.80	0.82	
coping	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
copy	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
copyright	0	0.00	0	0.00	1 	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	3	0.00	3	3.58	0.45	0.45	
core	0	0.00	1 	0.00	6 	0.03	1 	0.00	2 	0.01	0	0.00	2 	0.01	12	0.01	5	9.72	0.34	0.34	
core_element	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
core_subjects	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
corner	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.56	0.68	0.69	
corners	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
cornerstone	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	2	0.00	2	5.16	0.72	0.73	
cornish	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	2	0.00	2	4.03	0.63	0.64	
corporate	0	0.00	2 	0.01	3 	0.01	9 	0.04	3 	0.01	0	0.00	4 	0.02	21	0.02	5	11.77	0.28	0.28	
corporation	4 	0.21	3 	0.01	5 	0.02	1 	0.00	1 	0.00	3 	0.02	0	0.00	17	0.01	6	26.28	0.42	0.43	
corporations	0	0.00	0	0.00	6 	0.03	2 	0.01	1 	0.00	0	0.00	1 	0.00	10	0.01	4	13.16	0.44	0.45	
correct	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
correctinformation	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	2	0.00	1	8.30	0.87	0.89	
correcting	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
correspond	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
corresponding	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
corridor	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
corridors	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.56	0.68	0.69	
corrosive	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
corrupt	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
corrupted	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
corruption	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
cost	3 	0.16	7 	0.03	7 	0.03	9 	0.04	7 	0.03	5 	0.03	11 	0.05	49	0.04	7	6.67	0.11	0.12	
cost-effectively	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
cost_effective	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
cost_of_living	1 	0.05	3 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	5	0.00	3	14.07	0.68	0.69	
costed	0	0.00	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	2	0.00	2	3.85	0.62	0.63	
costing	0	0.00	1 	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	3	0.00	3	3.82	0.47	0.47	
costly	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	2	0.00	2	4.03	0.63	0.64	
costs	1 	0.05	13 	0.06	12 	0.05	19 	0.08	10 	0.04	3 	0.02	6 	0.03	64	0.05	7	11.42	0.18	0.19	
cottages	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
could	0	0.00	4 	0.02	6 	0.03	3 	0.01	6 	0.02	4 	0.02	29 	0.14	52	0.04	6	45.89	0.40	0.41	
council	0	0.00	1 	0.00	30 	0.13	13 	0.05	3 	0.01	1 	0.01	5 	0.02	53	0.04	6	58.83	0.46	0.46	
council_estates	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
council_house	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
council_houses	1 	0.05	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	3	0.00	3	8.84	0.63	0.64	
council_housing	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
council_tax	0	0.00	1 	0.00	2 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	4	0.00	3	5.81	0.48	0.49	
council_taxes	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
council_tenants	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
councillors	0	0.00	0	0.00	15 	0.07	1 	0.00	0	0.00	0	0.00	0	0.00	16	0.01	2	49.03	0.77	0.78	
councils	1 	0.05	11 	0.05	39 	0.17	19 	0.08	10 	0.04	0	0.00	0	0.00	80	0.06	5	80.22	0.37	0.37	
counselling	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1 	0.01	0	0.00	2	0.00	2	4.64	0.68	0.69	
counsellors	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	2 	0.01	0	0.00	4	0.00	2	9.49	0.69	0.70	
count	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	1 	0.01	1 	0.00	4	0.00	3	6.61	0.55	0.55	
counted	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	4.71	0.69	0.70	
counter	0	0.00	1 	0.00	0	0.00	2 	0.01	3 	0.01	0	0.00	0	0.00	6	0.00	3	8.16	0.47	0.47	
counter-terrorism	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
counteract	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
counteracting	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
countering	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
counterparts	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
counterproductive	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
counties	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	4	0.00	3	7.31	0.55	0.56	
countries	0	0.00	7 	0.03	15 	0.07	13 	0.05	17 	0.06	13 	0.08	7 	0.03	72	0.05	6	8.21	0.13	0.14	
country	0	0.00	74 	0.37	17 	0.07	28 	0.11	30 	0.11	10 	0.06	20 	0.09	179	0.13	6	80.54	0.26	0.27	
country-by-country	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
countryside	0	0.00	4 	0.02	9 	0.04	1 	0.00	3 	0.01	0	0.00	0	0.00	17	0.01	4	21.08	0.44	0.45	
countryside'	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
countryside_environments	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
countrywide	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
counts	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.00	3	0.00	3	4.15	0.50	0.50	
county	1 	0.05	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	3	0.00	3	9.08	0.65	0.66	
coupled	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
couples	0	0.00	0	0.00	1 	0.00	1 	0.00	4 	0.02	0	0.00	1 	0.00	7	0.01	4	7.48	0.38	0.38	
course	0	0.00	1 	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	3	0.00	3	3.82	0.47	0.47	
courses	0	0.00	0	0.00	1 	0.00	1 	0.00	3 	0.01	0	0.00	1 	0.00	6	0.00	4	5.47	0.31	0.32	
court	1 	0.05	0	0.00	1 	0.00	2 	0.01	0	0.00	1 	0.01	4 	0.02	9	0.01	5	12.03	0.42	0.43	
court_action	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
court_of_justice	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	3	0.00	2	7.35	0.69	0.70	
court_order	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	2	0.00	2	5.16	0.72	0.73	
courtof	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
courts	0	0.00	5 	0.02	1 	0.00	6 	0.02	1 	0.00	4 	0.02	1 	0.00	18	0.01	6	10.85	0.37	0.38	
covenant	0	0.00	2 	0.01	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	4	0.00	3	5.88	0.47	0.47	
cover	0	0.00	1 	0.00	9 	0.04	4 	0.02	4 	0.02	3 	0.02	0	0.00	21	0.02	5	15.08	0.28	0.28	
coverage	0	0.00	1 	0.00	5 	0.02	0	0.00	0	0.00	0	0.00	1 	0.00	7	0.01	3	14.05	0.54	0.55	
covered	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.38	0.66	0.67	
covering	0	0.00	0	0.00	3 	0.01	1 	0.00	1 	0.00	1 	0.01	0	0.00	6	0.00	4	6.50	0.37	0.38	
covers	0	0.00	2 	0.01	2 	0.01	2 	0.01	1 	0.00	0	0.00	0	0.00	7	0.01	4	5.72	0.35	0.36	
crack_down	1 	0.05	5 	0.02	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	6	0.00	2	22.04	0.84	0.85	
crackdown	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	3	0.00	3	4.01	0.49	0.49	
crackdowns	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
cracks	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
craft	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
crash	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	4 	0.02	4	0.00	1	14.77	0.84	0.85	
crash_out	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
crashing	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	7.39	0.84	0.85	
crashing_out	0	0.00	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	1 	0.00	3	0.00	3	3.73	0.46	0.47	
crches	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
cream	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
create	4 	0.21	24 	0.12	34 	0.15	28 	0.11	25 	0.10	24 	0.14	5 	0.02	144	0.11	7	27.52	0.15	0.15	
created	0	0.00	3 	0.01	10 	0.04	5 	0.02	4 	0.02	1 	0.01	2 	0.01	25	0.02	6	9.85	0.24	0.25	
creates	0	0.00	1 	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	4	0.00	4	3.30	0.34	0.34	
creates6	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
creating	1 	0.05	7 	0.03	15 	0.07	16 	0.06	9 	0.03	11 	0.07	8 	0.04	67	0.05	7	5.91	0.15	0.15	
creation	0	0.00	2 	0.01	12 	0.05	1 	0.00	3 	0.01	3 	0.02	5 	0.02	26	0.02	6	16.42	0.33	0.33	
creation_based	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
creative	0	0.00	5 	0.02	3 	0.01	6 	0.02	9 	0.03	0	0.00	5 	0.02	28	0.02	5	10.77	0.20	0.21	
creatives	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
creativity	0	0.00	2 	0.01	1 	0.00	0	0.00	4 	0.02	1 	0.01	1 	0.00	9	0.01	5	6.31	0.32	0.32	
creators	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	1 	0.01	0	0.00	3	0.00	3	4.71	0.54	0.55	
credible	0	0.00	0	0.00	0	0.00	2 	0.01	2 	0.01	0	0.00	0	0.00	4	0.00	2	7.70	0.62	0.63	
credit	2 	0.11	6 	0.03	2 	0.01	3 	0.01	3 	0.01	3 	0.02	18 	0.09	37	0.03	7	29.30	0.38	0.39	
credit_card	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
credit_cards	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
credits	0	0.00	1 	0.00	0	0.00	1 	0.00	1 	0.00	1 	0.01	3 	0.01	7	0.01	5	4.99	0.29	0.29	
cricket	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
crime	2 	0.11	20 	0.10	20 	0.09	21 	0.08	21 	0.08	24 	0.14	1 	0.00	109	0.08	7	34.06	0.15	0.15	
crime-fighting	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
crime_prevention	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	2 	0.01	0	0.00	3	0.00	2	7.85	0.69	0.70	
crimecommissioners	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
crimes	0	0.00	2 	0.01	10 	0.04	6 	0.02	3 	0.01	3 	0.02	0	0.00	24	0.02	5	16.39	0.31	0.32	
criminal	0	0.00	3 	0.01	0	0.00	3 	0.01	3 	0.01	1 	0.01	0	0.00	10	0.01	4	9.11	0.37	0.37	
criminal_justice	0	0.00	1 	0.00	1 	0.00	5 	0.02	8 	0.03	6 	0.04	1 	0.00	22	0.02	6	13.69	0.36	0.36	
criminal_record	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
criminal_records	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
criminalbehaviour	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
criminalisation	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.14	0.64	0.65	
criminalised	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1 	0.01	1 	0.00	3	0.00	3	4.51	0.52	0.53	
criminalises	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	2	0.00	2	4.92	0.70	0.71	
criminalisescitizens	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
criminalising	0	0.00	0	0.00	2 	0.01	1 	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	6.63	0.64	0.65	
criminality	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
criminals	0	0.00	4 	0.02	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	6	0.00	2	15.81	0.72	0.73	
crippling	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1 	0.00	2	0.00	2	5.07	0.72	0.73	
crises	0	0.00	0	0.00	2 	0.01	2 	0.01	4 	0.02	0	0.00	0	0.00	8	0.01	3	10.22	0.45	0.45	
crisis	0	0.00	1 	0.00	7 	0.03	30 	0.12	27 	0.10	11 	0.07	4 	0.02	80	0.06	6	50.00	0.34	0.35	
criteria	0	0.00	1 	0.00	0	0.00	5 	0.02	3 	0.01	0	0.00	0	0.00	9	0.01	3	13.53	0.51	0.51	
critical	0	0.00	2 	0.01	1 	0.00	1 	0.00	4 	0.02	1 	0.01	3 	0.01	12	0.01	6	3.56	0.25	0.25	
criticise	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
criticised	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
critics	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
crofters	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3 	0.01	3	0.00	1	11.08	0.84	0.85	
crofting	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
crop	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
crop_trees	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
crops	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	2	0.00	2	4.92	0.70	0.71	
cross	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
cross-	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
cross-Whitehall	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
cross-border	0	0.00	2 	0.01	1 	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	4	0.00	3	6.95	0.55	0.56	
cross-cutting	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
cross-examination	0	0.00	0	0.00	0	0.00	1 	0.00	1 	0.00	1 	0.01	0	0.00	3	0.00	3	4.18	0.49	0.50	
cross-government	0	0.00	0	0.00	1 	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	3	0.00	2	6.46	0.64	0.65	
cross-governmental	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
cross-party	0	0.00	2 	0.01	2 	0.01	0	0.00	1 	0.00	2 	0.01	4 	0.02	11	0.01	5	7.64	0.31	0.31	
cross-section	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
crossing	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
crossings	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
crossrail	0	0.00	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	2	0.00	2	3.85	0.62	0.63	
crossroads	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
crown	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	2 	0.01	1 	0.00	5	0.00	3	8.18	0.53	0.54	
crown_Prince_Mohammed	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
crown_estate	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.00	1 	0.01	0	0.00	3	0.00	3	4.36	0.51	0.52	
crucial	1 	0.05	0	0.00	1 	0.00	4 	0.02	2 	0.01	6 	0.04	3 	0.01	17	0.01	6	13.66	0.34	0.35	
crucially	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	1 	0.01	0	0.00	3	0.00	3	4.60	0.53	0.54	
cruel	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	2 	0.01	1 	0.00	5	0.00	4	6.00	0.40	0.40	
cruelty	0	0.00	0	0.00	3 	0.01	2 	0.01	1 	0.00	0	0.00	0	0.00	6	0.00	3	8.48	0.48	0.48	
cruelty_free	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
crumbling	0	0.00	0	0.00	0	0.00	1 	0.00	2 	0.01	0	0.00	0	0.00	3	0.00	2	6.06	0.62	0.63	
crushed	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
crushing	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
crying_out	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.14	0.64	0.65	
ct_scanners	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
cull	0	0.00	0	0.00	1 	0.00	3 	0.01	0	0.00	0	0.00	0	0.00	4	0.00	2	9.14	0.64	0.65	
culling	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
cultivate	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
cultural	0	0.00	7 	0.03	1 	0.00	1 	0.00	3 	0.01	1 	0.01	0	0.00	13	0.01	5	14.48	0.42	0.43	
culturally	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1 	0.00	2	0.00	2	5.07	0.72	0.73	
culture	0	0.00	3 	0.01	5 	0.02	16 	0.06	7 	0.03	7 	0.04	3 	0.01	41	0.03	6	13.85	0.25	0.25	
culture_sector	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
cultureand	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
cultures	0	0.00	0	0.00	2 	0.01	1 	0.00	0	0.00	0	0.00	1 	0.00	4	0.00	3	5.83	0.49	0.49	
cumbersome	1 	0.05	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	8.52	0.99	1.00	
curb	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
cure	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	7.57	0.85	0.86	
curfews	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
curing	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
currency	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
